tconst	averageRating	numVotes
tt7598592	6.4	14
tt5487714	8.3	157
tt7755720	8.5	7
tt11052346	6.6	171
tt11052340	8.0	85
tt5369760	5.2	149
tt6569166	9.9	10
tt15328258	6.4	33
tt10601068	7.6	57
tt14810650	6.0	5
tt7177326	5.9	124
tt6148116	7.5	12
tt3400522	5.0	210
tt4917526	8.6	20
tt2871152	7.1	23
tt7177346	3.7	342
tt13218112	7.5	46
tt15328210	7.0	14
tt13150872	9.4	45
tt10601098	8.0	52
tt14810616	6.5	350
tt8259512	7.9	8
tt13218162	8.0	6882
tt8259510	7.9	8
tt3257794	6.2	688
tt7202892	9.1	11
tt8259502	8.7	129
tt8259500	8.4	119
tt5355950	6.3	16
tt8416916	7.9	1585
tt8416914	8.8	2498
tt8416910	7.8	1835
tt5198570	5.9	383
tt15681172	3.5	48
tt6148172	6.4	20
tt5198588	8.0	647
tt7741078	7.1	7
tt6305428	8.4	19
tt9562874	6.0	239
tt5776090	7.8	199
tt6081328	6.5	14
tt12319804	8.2	6
tt8837044	5.1	336
tt14128768	6.8	32
tt6095962	7.4	5
tt6148182	6.3	15
tt14128780	6.9	34
tt11223896	7.1	11
tt6095954	6.0	8
tt8113090	8.3	6
tt6095988	5.2	17
tt6095984	6.6	4119
tt7872490	8.1	69
tt6305468	6.2	21
tt14667914	7.1	12
tt7466496	6.1	261
tt9273744	3.6	8
tt10037246	7.8	13
tt15392056	7.6	6
tt15260940	5.0	135
tt9680092	4.8	41
tt11355700	8.0	49
tt10747476	8.6	7
tt9562906	7.5	1714
tt5801548	7.8	16
tt8402222	8.2	6
tt11893528	7.6	11
tt7466486	7.6	8
tt5341292	8.9	7
tt9023836	7.6	18
tt8127790	8.2	36
tt9694682	4.3	95
tt5512496	7.8	11
tt13282754	8.5	12
tt5512488	7.5	11
tt5776124	6.9	12
tt5512486	9.4	61
tt13571948	3.4	28
tt10037254	8.4	11
tt9680056	6.4	10
tt10037250	6.9	19
tt15392064	7.8	8
tt15392060	8.4	9
tt5341260	9.1	10
tt4574912	6.9	11
tt10037264	7.4	10
tt9680064	5.1	247
tt5355890	5.8	16
tt5512468	8.3	6
tt7741046	7.0	14
tt7741042	8.1	10
tt3389674	7.2	23
tt6437308	6.9	43
tt13150856	7.5	213
tt10458376	7.6	12
tt7334764	8.9	11
tt14810540	8.1	14
tt14403480	8.5	34
tt11341136	7.2	51
tt14810538	8.2	24
tt13992188	7.0	102
tt5776100	7.5	154
tt11066400	9.1	571
tt3967922	6.4	21
tt8127728	8.2	35
tt7598448	7.4	11779
tt5066752	6.7	16
tt5512400	6.3	17
tt7320156	6.4	45
tt5801582	7.5	182
tt6095808	4.8	590
tt7598250	8.2	8
tt10918718	5.7	105
tt5644394	6.4	84
tt5933558	8.2	48
tt9391006	4.6	22
tt7598276	7.9	53
tt3111426	6.1	21386
tt6095818	3.8	19
tt6148204	8.8	8
tt14403256	7.5	8
tt10458444	6.5	16
tt10458442	6.6	14
tt6148230	8.3	11
tt6858232	8.9	11
tt8259664	7.8	5
tt14403272	7.8	9
tt5933516	7.2	16
tt5933514	7.3	12
tt6148246	6.4	16
tt6148270	7.0	16
tt6081246	4.8	128
tt6081242	8.8	58
tt7202788	7.6	61
tt5355868	4.3	24
tt6305536	8.0	70
tt15681020	8.5	6
tt9273800	4.2	30
tt6858290	5.0	8
tt11066376	8.3	390
tt11066384	8.5	403
tt18284376	7.3	7
tt14942376	1.4	23
tt11198400	6.7	13
tt7623730	7.9	47
tt7452040	6.9	8
tt9209266	6.3	143
tt12319932	6.1	55
tt11893390	7.8	10
tt15392132	8.6	33
tt7452034	4.7	6
tt8259618	8.2	84
tt15681070	8.0	1473
tt14128670	6.3	24522
tt6712014	6.5	5398
tt12858194	5.8	130
tt7452052	9.1	190
tt5776052	7.7	330
tt15392166	5.7	108
tt6437272	7.6	47
tt8837018	6.8	903
tt9694594	4.3	126
tt9155472	8.1	23
tt9209288	5.5	12
tt9273882	7.5	11
tt3967856	7.3	118281
tt12134074	6.6	11
tt14535092	8.4	426
tt11066364	9.1	650
tt7334842	9.2	13
tt5776002	7.4	22
tt5355780	8.8	338
tt9023744	6.8	355
tt14549684	6.2	10
tt13282662	7.2	6169
tt7045554	6.6	17
tt9023752	7.6	41
tt9694574	7.3	601
tt7177248	6.8	74
tt7320258	6.8	21
tt7320254	6.6	20
tt7320250	6.6	21
tt10918782	7.3	367
tt5933608	7.7	23
tt14417988	7.5	3041
tt14417986	7.3	2865
tt3796088	7.0	82
tt9694534	8.1	158
tt8113228	8.0	153
tt8127832	8.5	37
tt7808072	8.6	825
tt8705286	9.6	33
tt5066886	7.7	400
tt8705282	2.0	30
tt5512534	8.0	256
tt13992254	6.2	5
tt7320298	8.4	121
tt6437228	3.7	511
tt5801486	7.7	12
tt12437108	8.3	16
tt8705260	7.6	227
tt8402148	8.6	7
tt5066898	8.1	279
tt5066894	7.7	272
tt7177520	8.0	14
tt4574682	7.3	34
tt6148310	6.4	155
tt7334492	7.1	161
tt14799960	4.0	167
tt14785316	9.4	6
tt5512608	6.7	215
tt15852904	6.9	17
tt15328026	7.6	124
tt15328022	7.4	246
tt6148330	7.8	85
tt6148324	7.6	4579
tt6148320	8.4	96
tt11198128	8.5	13
tt1318523	4.7	855
tt7623684	6.5	10
tt6148340	7.9	85
tt6148372	7.9	83
tt13218346	7.1	33
tt7598190	8.5	1248
tt11198108	7.3	70
tt6148376	3.0	4629
tt5223878	5.7	326
tt14403160	7.8	18
tt5355726	6.9	23
tt6148392	8.1	188
tt16210710	4.7	77
tt13282968	8.1	37
tt13282962	7.3	89
tt6148380	8.2	78
tt11761808	5.5	9
tt6148388	8.1	76
tt10037514	8.7	9
tt5644464	6.9	10
tt6148384	8.0	189
tt3953186	4.4	449
tt12790676	8.6	81
tt13282988	7.7	72
tt12002008	8.0	14
tt12002006	7.9	13
tt12002002	8.9	14
tt11487300	7.2	311
tt6305668	6.7	31
tt4917700	5.2	572
tt10747320	5.2	6
tt4560008	6.9	11587
tt3111516	4.1	1452
tt18284286	5.8	5
tt10037548	6.3	7
tt8837296	6.8	19
tt15392226	7.8	38
tt6081106	5.5	23
tt6081102	9.2	5
tt9023594	8.1	8
tt18284290	4.5	6
tt8127598	7.4	7
tt9155368	8.2	41
tt11052034	9.6	7
tt11052030	8.0	7
tt8416638	7.6	86
tt11052048	6.6	132
tt8416634	7.3	77
tt11052046	6.6	146
tt5341032	7.4	136
tt7045622	6.6	42
tt15392264	7.6	319
tt11052014	7.2	84
tt5341062	7.7	138
tt9169974	5.2	319
tt15392272	7.4	185
tt5341056	5.5	414
tt7808118	6.7	124
tt5341008	6.7	491
tt8416608	8.0	2154
tt11052078	8.9	28
tt17660502	8.9	8
tt14128936	9.1	9
tt5776366	8.2	13
tt11052086	6.6	9
tt6305618	8.5	1724
tt7755434	6.9	13
tt12148576	8.0	7
tt9155302	4.0	11
tt11052054	6.8	129
tt5776398	5.5	10
tt10312026	8.1	19
tt6305624	9.4	2875
tt6305622	7.8	1441
tt10312016	8.2	18
tt6726286	7.0	61
tt6790848	5.8	8
tt11512740	7.4	7
tt6790850	7.2	16
tt5776336	7.2	6
tt8127526	8.1	39
tt7177594	7.7	41
tt6790842	5.9	8
tt7334528	5.7	14177
tt5776322	7.9	98
tt5776358	7.3	7
tt5512674	7.7	107
tt14403240	8.5	113
tt14799922	7.4	29
tt5512652	7.3	18
tt11893700	6.4	67
tt7872704	5.4	859
tt7598238	8.3	11
tt10169440	7.9	9
tt11512704	6.6	17
tt6148400	8.8	89
tt8259474	8.1	127
tt8259470	7.9	144
tt3007572	7.4	74216
tt8705598	7.5	367
tt7202942	6.3	7
tt13639060	7.9	173
tt12305588	6.6	598
tt11355392	7.6	281
tt8259498	8.4	117
tt8259496	8.6	126
tt8259494	8.4	115
tt8259492	8.3	115
tt7202954	8.1	31
tt7598032	7.8	9
tt5487234	8.2	10
tt11761988	8.8	5
tt6858002	4.1	177
tt10169272	6.8	33
tt3007524	5.0	330
tt9209436	7.7	7
tt14785482	7.8	5
tt6148492	8.6	1122
tt3400616	5.9	51
tt6858020	6.3	1454
tt10169292	6.9	36
tt11198220	6.3	510
tt7598076	5.4	2235
tt10169282	7.2	39
tt4917862	3.9	194
tt6858044	5.7	35
tt16210830	8.7	7
tt9209468	6.2	13
tt11829002	7.5	77
tt13282832	7.1	13
tt9023412	5.2	8
tt9169902	8.8	69
tt6858068	7.1	7
tt6858062	6.7	10
tt7755354	5.9	35
tt11590004	6.7	9
tt10037604	5.8	55
tt18298762	9.4	5
tt5801706	8.1	76
tt5801704	6.6	17
tt9209454	8.4	5
tt6081014	5.7	7
tt9209450	6.2	15
tt5355608	7.3	13
tt10023024	4.6	10137
tt8548204	6.3	8
tt16210888	6.5	14
tt6726414	7.8	11
tt6095626	6.6	20
tt6095622	8.7	8
tt5947992	8.3	82
tt15392354	6.9	10
tt11761944	8.6	5
tt9680196	8.2	30
tt6726332	6.7	76
tt9169870	5.4	519
tt10747106	8.6	9
tt5355580	6.1	72
tt11829050	7.1	70
tt5801662	6.0	9
tt11829062	7.6	63
tt7769918	5.6	5
tt13507260	3.9	22
tt5355524	1.5	134
tt11829034	7.3	63
tt14549420	8.6	18
tt19812204	8.8	15
tt9680166	9.1	838
tt9169830	7.5	62
tt7031172	8.7	7
tt5355542	8.8	25
tt11829012	7.2	68
tt18298838	5.6	15
tt9680180	5.5	273
tt11512676	7.5	1617
tt13282898	7.1	15
tt14549454	8.2	130
tt9694766	6.7	646
tt7334654	7.8	8
tt9680136	5.8	7179
tt8127614	7.6	9
tt9694784	7.2	417
tt9694780	7.2	454
tt6726398	9.5	902
tt9694774	7.0	450
tt9694770	6.9	580
tt10169310	6.6	36
tt10918972	6.5	32
tt5066646	8.9	33
tt10169306	7.2	35
tt7320056	7.8	564
tt12726262	6.6	10
tt5512764	4.4	32
tt7598106	6.4	1084
tt5066652	8.7	25
tt6437712	7.7	7
tt6858796	7.0	5
tt8719424	8.1	16
tt11355282	4.8	15
tt6858790	8.4	25
tt14100822	7.0	26
tt14706728	8.6	7
tt7045068	9.0	5
tt13321598	7.6	159
tt13321596	8.0	190
tt19708500	10.0	5
tt8494852	7.2	650
tt7623452	6.4	80
tt6844198	5.4	20
tt5052524	6.0	2008
tt15617866	8.2	27
tt2596158	6.2	13
tt15617844	7.0	5
tt14232676	7.8	12
tt11223444	7.3	177
tt7769892	6.5	146
tt16210966	6.6	70
tt10997012	3.7	25
tt11590114	5.9	11
tt8009262	8.5	29
tt9444348	2.9	426
tt6305892	5.9	45
tt11590124	8.0	6
tt11829340	7.1	61
tt7059626	8.0	54
tt7769872	4.2	40
tt11223420	7.6	147
tt7059682	4.1	276
tt11223410	7.4	22
tt11223430	7.2	155
tt11223428	7.5	144
tt11223424	7.5	149
tt11223442	7.3	202
tt5341778	8.4	38
tt12094850	7.0	59
tt6095496	8.4	15
tt13742624	6.7	8
tt10023072	6.8	6
tt6095486	4.8	252
tt10023080	7.0	310
tt11590196	5.1	37
tt5894548	7.8	12
tt7808370	6.9	826
tt6305820	6.0	13
tt13164140	8.2	20
tt10023066	6.8	7
tt10312214	8.0	15
tt6858802	9.3	3803
tt10601552	5.1	1175
tt4995540	6.5	38725
tt11223398	7.7	30
tt10865226	7.5	70
tt7202354	2.7	668
tt13178750	5.9	11
tt7990046	7.9	16
tt7769838	5.5	68
tt6858840	7.6	197
tt11355320	8.0	12
tt14521830	5.5	10
tt6858836	7.1	249
tt15039492	5.8	13
tt11512522	5.9	102
tt10601588	8.4	10
tt10169690	8.4	3022
tt5473668	6.1	123
tt11355340	5.4	241
tt5473678	6.6	34
tt6134022	7.0	398
tt14100718	5.7	6
tt7637946	5.0	10
tt10458888	8.4	67
tt6148664	8.5	7
tt3492978	6.5	18
tt6844052	6.8	937
tt7637968	5.8	176
tt8009306	8.8	59
tt11355144	7.5	32
tt14706876	9.2	5
tt6134056	7.4	13
tt6134054	7.2	10
tt13610872	6.5	2815
tt12319500	6.1	8
tt7334346	6.9	61
tt7637978	8.6	33
tt8009314	5.7	4664
tt6858698	5.3	10
tt6134066	8.2	8
tt6134064	7.8	7
tt7637902	5.4	25
tt10444264	7.9	10
tt6134074	8.0	9
tt6134072	8.0	7
tt17371278	8.2	16
tt10733210	7.8	27
tt7637910	6.4	6
tt8009334	7.7	256
tt7623310	5.4	6
tt6134080	2.8	5
tt4863758	7.3	9
tt6423012	5.2	40
tt9601626	6.8	7
tt6134090	8.0	2444
tt8009354	6.0	786
tt10037872	6.5	16
tt8719378	7.5	23
tt8362894	6.4	108
tt8362890	7.1	45
tt7216930	3.8	5
tt6569430	6.9	9
tt12094720	7.4	610
tt8362882	6.4	36
tt5762612	8.8	15
tt14496204	2.8	5
tt9733660	7.4	28
tt10023206	6.3	11
tt7059752	6.1	29
tt8009388	9.1	16
tt13888960	5.4	20
tt5341692	8.5	27
tt10023268	8.0	3426
tt6712476	6.8	3489
tt8783978	6.8	5
tt10023276	6.9	28
tt17371202	6.4	9
tt11223528	7.0	5
tt11487020	8.6	8
tt8783976	6.3	78
tt11223550	6.1	38
tt7216914	8.5	546
tt11223546	7.3	8
tt12094734	6.0	2138
tt7059784	6.4	36
tt7216918	5.3	547
tt10879920	7.0	1206
tt6095372	8.3	8
tt7216890	7.5	397
tt5473724	7.7	53
tt5473722	7.5	54
tt6712394	6.1	38
tt6712390	6.4	6522
tt7202260	6.9	10
tt5473736	7.9	58
tt5473734	8.0	52
tt5473732	7.6	48
tt7202266	6.5	8
tt8362912	7.1	99
tt7808498	6.9	271
tt18469966	6.7	92
tt12080142	8.3	12
tt10023168	6.6	10
tt10023178	1.4	7264
tt1842422	5.8	12
tt5473754	6.9	52
tt9733724	6.5	18
tt9865468	6.8	18
tt7466122	7.8	7
tt7808478	8.5	1080
tt11223492	9.0	11
tt7808476	8.2	982
tt7808472	8.4	1109
tt7808470	7.3	974
tt9733734	7.9	7
tt9865452	6.5	34
tt8362964	6.0	2792
tt10601432	6.9	64
tt2057920	3.9	1394
tt7808458	7.8	1049
tt7216878	8.1	392
tt7216874	7.5	425
tt7466152	8.6	9
tt10312140	7.4	69
tt5473706	5.1	751
tt5473714	8.0	68
tt7769716	5.7	59
tt7334410	7.4	40
tt6437690	7.2	7
tt9601558	8.0	1761
tt9601550	8.2	2012
tt6858730	8.0	7
tt6423048	5.2	25
tt9601542	7.9	2224
tt7637980	7.3	1492
tt6305910	7.8	10
tt5473764	8.4	70
tt6148754	7.4	17
tt9601570	8.0	2256
tt6148744	7.8	319
tt9601562	8.1	1721
tt11355234	5.0	96
tt6134126	7.0	54
tt6844138	2.8	277
tt11198066	7.5	70
tt5473782	8.1	27
tt15039566	6.3	31
tt11198080	7.3	52
tt11355212	4.7	364
tt7637824	6.2	146
tt6148782	6.4	368
tt6148780	6.0	6
tt7637846	8.5	1128
tt7637842	5.1	78
tt11355020	4.9	1867
tt13610512	8.1	290
tt11355016	7.4	10
tt8719696	8.9	14
tt10023306	5.3	145
tt14706936	6.2	5
tt12608804	7.0	5
tt12608802	8.2	8
tt13296268	7.4	38
tt6134196	5.4	29
tt2596368	4.8	79
tt1974419	6.1	93505
tt9601992	6.7	7
tt14706952	7.7	9
tt12608822	7.3	7
tt7637810	9.0	6
tt12251948	6.4	114
tt6423362	5.9	7299
tt6555150	7.3	10
tt7808566	6.8	9039
tt7990386	7.3	56
tt11237852	7.0	102
tt8362754	4.6	7
tt12608872	7.8	5
tt11237876	6.1	452
tt7769648	6.4	49
tt13888840	6.1	10
tt7769634	8.6	252
tt6555194	4.5	19
tt10023394	7.6	96
tt5198764	5.8	49
tt10023398	7.1	104
tt7755066	5.9	57
tt12094636	8.0	264
tt13888818	6.3	10
tt5198770	7.8	53
tt7808528	8.9	30
tt10023386	7.3	101
tt5341538	8.2	144
tt10287062	8.2	6
tt10023380	7.2	107
tt5198796	5.5	1835
tt8009088	7.9	11
tt6712038	8.6	20
tt6712036	8.5	22
tt7059806	4.5	34
tt13467870	5.0	5
tt6712030	8.7	24
tt10312484	8.4	113
tt6569720	7.9	44
tt4981100	7.3	124
tt10312446	4.3	61
tt5894778	7.1	1071
tt6712048	7.4	6
tt6712044	8.5	22
tt5198756	5.4	22
tt8362852	7.4	24348
tt6095210	7.0	1598
tt4981126	8.1	109
tt4981124	8.0	110
tt4981122	8.1	110
tt15735242	8.0	6
tt4995776	6.6	28684
tt6095206	7.6	795
tt4981118	7.3	106
tt9879720	8.6	8
tt7059844	3.0	18659
tt7769614	7.8	9
tt7808570	7.1	205
tt10155210	6.9	9
tt5198702	4.0	13
tt6555136	8.0	7
tt5341496	7.5	2482
tt13321730	6.6	698
tt9865194	8.0	11
tt4995790	7.2	62281
tt8719718	8.7	13
tt8719730	8.4	14
tt6095296	8.7	402
tt6095292	9.0	550
tt3781940	6.4	58
tt13321770	6.6	42
tt9865162	8.3	24
tt6095286	8.2	46
tt7177156	6.3	541
tt14521632	7.2	6
tt15906814	8.7	15
tt10601394	4.0	9
tt9865166	7.4	25
tt7637874	7.0	251
tt11355114	6.4	10
tt9865150	7.9	13
tt6858662	7.8	15
tt8230872	6.9	742
tt7623278	7.9	8
tt7623270	8.0	8
tt6148896	8.2	6
tt9865158	7.6	42
tt6148890	8.0	6
tt8230886	4.6	32
tt8230880	9.3	13
tt7623266	6.9	9
tt14378870	5.7	183
tt10601376	7.6	147
tt6437830	7.4	36
tt10155072	6.3	9
tt6437820	4.1	25
tt6134274	4.7	4652
tt7808608	5.3	47
tt5052438	8.4	2522
tt14521542	7.3	9
tt14521540	7.5	13
tt5052448	7.7	561178
tt5052460	6.5	10703
tt6423200	7.4	44
tt10444030	6.8	88
tt6437876	6.8	6
tt10023430	7.6	7
tt6423236	7.1	15
tt10444028	4.8	5
tt5762890	8.7	79
tt9601844	7.5	53
tt10023404	6.9	14
tt7334158	5.2	232
tt6423252	7.7	14
tt6437888	3.3	184
tt6437884	6.8	5
tt6423246	7.5	15
tt7808670	7.9	757
tt5184272	6.6	64
tt6569678	6.3	71
tt11829474	7.9	13
tt11223324	8.2	5
tt7769530	4.4	251
tt11237966	6.2	31
tt7808656	7.9	43
tt5341464	9.0	7
tt6726824	8.9	23
tt7808664	6.7	809
tt12608742	7.2	5
tt16342912	7.1	7
tt5762804	7.6	23
tt5341406	7.5	126
tt11237926	7.2	12
tt6266054	7.9	15
tt11223310	9.2	6
tt10747666	6.4	7
tt6726870	4.5	6
tt11237946	8.0	378
tt11237944	7.9	382
tt7808628	7.6	30
tt6726876	7.5	37
tt11223290	7.8	5
tt5198844	6.3	345
tt5473964	8.8	7
tt5198842	6.8	28
tt9865256	7.6	203
tt9865254	7.6	237
tt6095128	7.0	579
tt11512214	7.6	49
tt11512212	8.2	50
tt5473970	8.2	291
tt6569610	8.2	5
tt5198868	4.6	159
tt5473988	7.2	33
tt5473980	8.8	7
tt5894656	7.0	440
tt13032762	7.2	4804
tt13888674	5.6	9
tt11223252	7.6	53
tt6569630	6.0	5
tt10169704	7.7	1864
tt7769502	5.5	43
tt8362726	5.1	278
tt10169700	8.2	2215
tt11223260	7.7	7
tt5355996	8.3	61
tt13164488	6.6	6
tt13164474	6.4	6
tt13742326	5.7	25
tt6148932	7.6	285
tt10169724	8.2	1696
tt6555012	7.8	45
tt11223268	7.6	5
tt11223284	7.6	5
tt13321606	7.6	143
tt13321604	7.5	146
tt11526824	6.7	29
tt6423272	7.6	15
tt5894600	8.9	15
tt7623130	8.1	9
tt13321618	7.7	143
tt17542812	6.8	5
tt13321612	7.9	135
tt10169748	7.3	2209
tt10601240	9.3	28
tt10169744	7.9	1367
tt10444060	5.8	10
tt9287408	4.7	271
tt10169736	7.9	1486
tt15446256	7.1	21
tt6423264	7.3	15
tt6423282	6.9	15
tt6134336	5.3	11
tt9312830	6.8	34
tt11369644	5.7	41
tt10169754	6.9	46
tt13599786	6.0	21
tt5880008	5.7	92
tt11355002	7.4	7
tt9865282	1.0	7
tt11355000	8.8	38
tt5894634	6.2	15
tt7348844	6.2	15
tt7348840	6.3	16
tt9312848	8.1	60
tt9865272	7.6	127
tt14521502	7.0	38
tt17542878	8.2	22
tt9865260	7.2	272
tt7348826	5.7	16
tt4981098	7.6	141
tt4981096	7.8	117
tt7623140	7.5	147
tt9865264	8.3	177
tt9865262	7.9	176
tt7808710	7.5	27
tt15157144	4.2	5
tt8480652	7.8	40
tt8480650	8.2	45
tt10733762	7.4	11
tt8651786	8.3	9
tt7808718	7.6	13
tt10023512	7.7	15
tt10733770	6.4	72
tt9287492	6.5	1561
tt6423542	4.4	5
tt8191464	5.5	15
tt7808724	8.0	21
tt7990532	5.6	56
tt11369486	7.9	156
tt14521410	7.0	5
tt4692968	8.2	7
tt11815104	7.9	1090
tt5776984	7.4	17
tt7990512	3.5	13
tt5487764	6.8	853
tt11105784	4.9	9
tt11369420	5.9	334
tt9141826	8.2	5
tt5473122	8.0	1671
tt8009692	6.1	50
tt8651754	7.7	464
tt5473136	6.6	93
tt5776922	2.5	8
tt8009698	6.2	41
tt5762304	9.0	15
tt8480664	8.1	45
tt8651758	7.4	441
tt8651768	7.4	428
tt8651766	7.3	424
tt8651760	8.0	7
tt8480678	4.5	1128
tt15157110	5.4	5
tt8651770	8.0	460
tt6687270	8.3	16
tt6712798	5.5	21
tt10904808	3.8	103
tt11815198	4.9	11
tt10023568	6.6	266
tt11237638	9.0	14
tt5776900	6.7	6
tt6687248	7.9	15
tt10601958	7.0	128
tt5630484	8.2	14
tt11512146	7.7	7
tt11815154	8.8	21
tt15314468	3.5	26
tt7808764	7.0	6
tt10601948	7.3	19
tt6687224	7.4	16
tt7808732	8.0	22
tt10444570	8.4	9
tt5894180	9.4	34
tt11526792	7.2	8
tt4995922	6.9	9
tt6569958	6.8	5
tt6095010	5.6	8
tt11237586	8.8	7
tt17542776	7.9	23
tt17542774	7.4	25
tt6095002	9.2	1617
tt5184782	8.3	581
tt6569966	7.2	368
tt10601996	8.2	23
tt5170144	6.6	13
tt6976488	7.1	293
tt11512114	9.8	6
tt14364042	8.1	997
tt5630404	5.8	7
tt6976478	7.5	17
tt12790098	8.8	29
tt5894120	4.7	7
tt12319096	6.8	9
tt6266218	6.3	528
tt11237526	3.7	21
tt13321944	7.0	6
tt6687294	7.8	12
tt6976454	7.0	12
tt4981382	7.8	76
tt13321964	8.0	12
tt13321960	7.7	10
tt14378604	6.9	12
tt11105860	8.5	19
tt10155470	7.1	172
tt9562084	7.3	6
tt5184702	8.3	21
tt8651710	7.4	80
tt5487866	8.1	7
tt6134444	7.2	8
tt8651716	7.4	72
tt11369512	8.6	13
tt8651714	7.3	72
tt8009708	6.5	41
tt8651722	7.1	68
tt8651720	7.3	67
tt10155490	7.2	195
tt13321998	8.0	10
tt8009702	6.6	40
tt9562062	7.3	6
tt5487878	7.6	8
tt5487874	8.6	5
tt8651726	7.0	67
tt10155484	7.5	228
tt6095056	6.1	82
tt10733720	6.5	74
tt8009728	6.7	34
tt6569924	7.3	6
tt14100348	8.3	14
tt8009736	8.0	10
tt9562054	7.3	6
tt13296514	7.4	24
tt6569946	5.1	18
tt6687308	8.1	11
tt5776848	8.5	8
tt5473298	4.5	107
tt6687300	7.9	11
tt6398128	9.0	23
tt11369358	7.4	92
tt7059352	4.0	58
tt5776870	8.6	2261
tt8940852	6.1	24
tt3257064	7.3	38
tt11512092	7.3	368
tt15906798	5.5	8
tt9287542	6.5	64
tt11105888	5.7	212
tt11105886	7.8	9
tt8651894	7.5	121
tt10733670	8.3	49
tt6423486	8.0	51
tt14232314	7.6	9
tt7769308	5.9	27
tt6687370	8.2	20
tt10287124	6.4	14
tt14521376	7.4	8
tt11512026	7.6	8
tt7769332	6.9	16
tt5894076	7.9	508
tt15157064	7.9	32
tt13585700	7.6	21
tt6687344	8.3	14
tt13164752	6.5	21
tt11237714	3.8	406
tt7769328	7.6	15
tt7769310	6.1	158
tt12790104	6.5	25
tt13860126	8.2	26
tt11815022	9.3	27
tt6569834	8.1	1091
tt10287068	6.8	13
tt4995858	4.7	61
tt9430244	4.8	12
tt12319176	8.5	6
tt8783532	6.5	2573
tt14089388	7.8	6
tt9430220	6.1	7
tt11526636	5.6	98
tt8783508	6.8	12
tt7637592	8.2	133
tt6569888	7.9	39
tt7505802	8.0	74
tt7505800	7.9	93
tt4995872	6.1	14
tt13150080	5.2	617
tt10155318	6.4	21
tt9444800	4.4	63
tt10155348	6.0	6
tt5762284	7.4	116
tt5762282	7.6	100
tt6134552	2.1	10
tt10155342	6.7	1004
tt5762290	7.6	102
tt8009814	6.0	39
tt8191502	7.4	2326
tt7637558	8.6	100
tt2175506	6.6	36
tt10155356	6.1	23
tt8651854	6.6	7
tt6398090	8.9	18
tt7926056	7.6	77
tt8651850	8.7	10
tt14956152	7.2	74
tt7926052	7.4	78
tt8783592	8.3	7
tt13032926	7.6	113
tt14114802	7.1	18453
tt6134580	7.9	52
tt5776892	7.9	15
tt3849884	8.1	18
tt11105946	5.7	358
tt5776888	7.2	22
tt3835250	6.1	102
tt15906704	8.6	201
tt6398054	6.8	1595
tt13874622	10.0	5
tt12961740	7.0	19
tt8009402	8.7	14
tt9562250	8.1	12
tt7769240	5.6	10
tt10023722	7.6	52
tt14535820	8.2	18
tt7059472	8.5	6
tt10023730	7.9	17
tt13282082	7.1	9
tt7348204	7.6	9
tt6398232	7.1	6658
tt10023794	6.6	14
tt10312956	6.9	15
tt12961728	3.2	7
tt5052770	7.7	16
tt6712534	5.6	11
tt8480426	8.3	8
tt10023764	6.9	14
tt12961718	7.8	165
tt14075122	8.2	12
tt8480438	8.2	63
tt13860062	6.7	251
tt6423716	7.6	6
tt8009494	8.4	5
tt7216834	7.8	319
tt3717812	7.5	9
tt12383776	8.2	24
tt3717822	4.6	244
tt6423742	8.1	19
tt10155606	6.3	10
tt6976172	6.2	293
tt6423776	6.0	6890
tt13150220	7.7	78
tt10458950	6.4	26
tt6423760	9.5	11
tt11947118	7.9	53
tt6976272	7.2	31
tt7216798	8.1	9
tt11658084	9.7	7
tt13742892	5.3	190
tt14799066	6.6	67
tt11658098	7.4	15
tt10141004	6.6	7
tt6555582	6.7	22
tt7216736	8.0	9
tt6976232	6.9	14
tt6134630	6.8	504
tt6844404	8.0	5
tt7216742	8.1	9
tt10141026	5.6	84
tt10141042	6.5	39
tt7216752	5.0	20
tt6844412	8.5	22
tt6976212	7.1	14
tt9865554	4.3	111
tt10141036	6.6	17
tt5894334	6.8	11
tt10141048	6.6	30
tt12319212	7.8	667
tt13282168	6.9	10
tt10312880	8.0	70
tt6134672	8.0	11
tt11815402	7.0	10
tt8480380	5.4	7
tt15617706	7.6	42
tt10312878	7.7	76
tt10312876	8.4	95
tt5630626	8.8	5
tt6134684	7.8	11
tt9287738	8.8	9
tt18469682	6.6	5
tt12319236	7.7	577
tt7926166	1.0	24
tt9287740	7.7	10
tt12319232	7.3	581
tt10312860	7.3	298
tt9287748	7.3	994
tt9287746	7.4	1165
tt9287754	8.0	1036
tt9287752	7.8	921
tt5473478	7.5	36
tt7926176	1.0	26
tt3139934	9.1	8
tt10312854	5.7	1884
tt13282172	6.9	10
tt13282170	6.9	10
tt10023702	7.7	52
tt12672938	5.7	18
tt7926102	7.6	145
tt9562284	7.8	8
tt12319252	8.5	746
tt10023718	6.8	14
tt4560926	3.2	181
tt6398190	5.9	72
tt9562296	6.2	122
tt12319242	7.6	567
tt10312886	8.1	67
tt15749470	7.2	27
tt8009518	6.6	72
tt7926130	1.0	23
tt16763980	8.6	40
tt9562120	6.1	234
tt6423672	8.2	1060
tt11829884	7.0	54
tt5762454	8.4	5
tt9562134	6.8	133
tt6423664	6.6	368
tt11829856	5.8	18
tt6398360	5.4	1084
tt6712608	7.8	6
tt5762400	8.5	32
tt14521126	7.6	10
